parking_spot_id,type,parking_spot_name,address_zip,borough,detail,longitude,latitude,operation_hours
3103009,Street,,16867,Brooklyn,On Street,-73.9917585706284,40.6176772555082,2 HR Pas Mon-Sat 0830-1900
4233095,Street,,16859,Queens,On Street,-73.9205832024264,40.7672197563076,2 HR Pas Mon-Sat 0900-1900
4122371,Street,,14783,Queens,On Street,-73.8783475176012,40.748498692357,2 HR Pas Mon-Sat 0900-1900
4013049,Street,,16861,Queens,On Street,-73.9238190828904,40.7435237766274,"2 HR Pas Mon-Fri 0800-1600, 1900-2200 /2 HR Pas Sat 0800-2200"
4093071,Street,,15310,Queens,On Street,-73.8962176734061,40.7006057968734,2 HR Pas Mon-Sat 0830-1900
4013009,Street,,16861,Queens,On Street,-73.9182218975097,40.7433448131426,2 HR Pas Mon-Sat 0800-2200
3513015,Street,,16867,Brooklyn,On Street,-73.9860690378881,40.6164144802071,2 HR Pas Mon-Sat 0900-1900
3131551,Street,,16867,Brooklyn,On Street,-73.9767580301054,40.6258673238344,2 HR Pas Mon-Sat 0800-1900
4163113,Street,,15313,Queens,On Street,-73.7426620227694,40.6767439149143,2 HR Pas Mon-Sat 0900-1900
3149801,Street,,17617,Brooklyn,On Street,-73.9854242049113,40.6688408245722,2 HR Pas Mon-Sat 0800-1900
4313045,Street,,24017,Queens,On Street,-73.8602101897474,40.6923559547175,2 HR Pas Mon-Sat 0900-1900
4213045,Street,,14196,Queens,On Street,-73.7683117068056,40.7589675467546,2 HR Pas Mon-Sat 0900-1900
3453009,Street,,17616,Brooklyn,On Street,-73.9969013746801,40.6125679238292,2 HR Pas Mon-Sat 0830-1900
2131194,Street,,10936,Bronx,On Street,-73.8840668394249,40.8539768118523,2 HR Pas Mon-Fri 1000-1900 /2 HR Pas Sat 0800-1900
4013043,Street,,16858,Queens,On Street,-73.9261198151879,40.7445806409074,4HR Pas Mon-Sat 0900-1900
4233005,Street,,16863,Queens,On Street,-73.930901922654,40.7570609618959,2 HR Pas Mon-Sat 0800-1900
4173099,Street,,14785,Queens,On Street,-73.8633194067942,40.7307337522098,2 HR Pas Mon-Sat 0800-2200
4413089,Street,,14784,Queens,On Street,-73.8782563827311,40.7396063464666,2 HR Pas Mon-Sat 0900-1900
3543021,Street,,18183,Brooklyn,On Street,-73.9779937011105,40.5963946370756,2 HR Pas Mon-Sat 0830-1900
1058401,Street,,13091,Manhattan,On Street,-73.9382376522591,40.8472657796083,2 HR Pas Mon-Sat 0800-1900
2093007,Street,,11271,Bronx,On Street,-73.8675813297873,40.8549281121465,2 HR Pas Mon-Sat 0800-2000
4473129,Street,,16098,Queens,On Street,-73.7099027031065,40.7370941385857,2 HR Pas Mon-Sat 0900-1900
4293005,Street,,24012,Queens,On Street,-73.8419771161885,40.6853445661372,2 HR Pas Mon-Sat 0900-1900
1389692,Street,,12422,Manhattan,On Street,-73.9650778803673,40.8014722998667,2 HR Pas Mon-Sat 1300-1900
4493144,Street,,14785,Queens,On Street,-73.8645294373646,40.7268708472684,2 HR Pas Mon-Sat 0900-1900
2213013,Street,,10932,Bronx,On Street,-73.9189501413999,40.8078559532666,2 HR Pas Mon-Sat 0800-1900
1273091,Street,,10099,Manhattan,On Street,-73.9506032297973,40.7861763517389,2HR Pas Mon-Sat 0900-1900
3123042,Street,,18180,Brooklyn,On Street,-74.0105943423661,40.6443066732879,2 HR Pas Mon-Sat 0900-1900
3149827,Street,,17617,Brooklyn,On Street,-73.9896283664934,40.6656604589462,2 HR Pas Mon-Sat 0900-1900
1013010,Street,,12424,Manhattan,On Street,-73.9520733143415,40.810643733516,2 HR Pas Mon-Sat 0830-1900
1443759,Street,,12073,Manhattan,On Street,-73.9878087023606,40.7438286026328,2HR Pas Mon-Sat 0800-1900
5053300,Street,,10693,Staten Island,On Street,-74.1120785790297,40.5715360202591,2 HR Pas Mon-Sat 0900-1700
4443046,Street,,24013,Queens,On Street,-73.8352591730533,40.6829665430413,2 HR Pas Mon-Sat 0900-1900
1218205,Street,,12422,Manhattan,On Street,-73.9712769870882,40.7956531757456,2HR Pas Mon-Sat 1600-2200
1453211,Street,,12074,Manhattan,On Street,-74.0013763931446,40.7393529352908,1HR Com Mon-Sat 0600-2200
3303031,Street,,13828,Brooklyn,On Street,-73.919261484686,40.6995745931704,2 HR Pas Mon-Sat 0900-1900
4233168,Street,,16859,Queens,On Street,-73.9217071278899,40.7666610180316,2 HR Pas Mon-Sat 0900-1500
3343020,Street,,13826,Brooklyn,On Street,-73.9510657414613,40.5875267549116,2 HR Pas Mon-Sat 0830-1900
3073017,Street,,17616,Brooklyn,On Street,-73.9918764249929,40.6004117684966,2 HR Pas Mon-Sat 0900-1900
4373106,Street,,14191,Queens,On Street,-73.8452241675945,40.7832621154976,2 HR Pas Mon-Sat 0900-1900
2262772,Street,,11272,Bronx,On Street,-73.906112278475,40.8790779581621,2 HR Pas Mon-Sat 0830-1900
1208004,Street,,12083,Manhattan,On Street,-73.9597452905222,40.7707260980934,2HR Pas Mon-Sat 0900-1900
1033095,Street,,12420,Manhattan,On Street,-73.9806604282101,40.7750197209579,2HR Pas Mon-Fri 1000-1900 /2HR Pas Sat 0900-1900
2053044,Street,,10935,Bronx,On Street,-73.895864478144,40.8475052047804,2 HR Pas Mon-Sat 0800-1900
3463003,Street,,13511,Brooklyn,On Street,-74.0054977075706,40.6222552026109,2 HR Pas Mon-Sat 0830-1900
2043010,Street,,10930,Bronx,On Street,-73.9162609676747,40.8392373073064,2 HR Pas Mon-Sat 0830-1900
4163122,Street,,15313,Queens,On Street,-73.7381011869501,40.6752149698214,2 HR Pas Mon-Sat 0900-1900
4153017,Street,,16858,Queens,On Street,-73.9350114706498,40.7448299837652,2 HR Pas Mon-Sat 0800-1400
1263018,Street,,10090,Manhattan,On Street,-73.9598326344403,40.7623548841555,3HR Com Mon-Fri 1000-1400 /2HR Pas Sat 0900-1900
4233154,Street,,16863,Queens,On Street,-73.9204284895338,40.7627223605235,2 HR Pas Mon-Sat 0900-1900
1264934,Street,,10099,Manhattan,On Street,-73.9504842280198,40.7794293806457,2HR Pas Mon-Sat 0830-1900
2262765,Street,,11272,Bronx,On Street,-73.9090287630314,40.8812446845049,2 HR Pas Mon-Sat 0800-1900
4273013,Street,,14510,Queens,On Street,-73.862391272591,40.7576754011636,2 HR Pas Mon-Sat 0800-1900
5063012,Street,,10700,Staten Island,On Street,-74.1214325333025,40.6129197566539,2 HR Pas Mon-Sat 0800-1900
4413024,Street,,14784,Queens,On Street,-73.8751714930262,40.7347634888916,2 HR Pas Mon-Sat 0800-1900
4081855,Street,,24340,Queens,On Street,-73.7970988791427,40.7088205961095,2 HR Pas Mon-Sat 0830-1900
1033041,Street,,12420,Manhattan,On Street,-73.9808569843339,40.7808867322826,2HR Pas Mon-Sat 0830-1900
3483041,Street,,18183,Brooklyn,On Street,-73.9725197002635,40.6057274081944,2 HR Pas Mon-Sat 0900-1900
4443177,Street,,24013,Queens,On Street,-73.8390283843844,40.6798071916863,2 HR Pas Mon-Sat 0900-1900
3123184,Street,,18180,Brooklyn,On Street,-74.0114046812629,40.6370717602013,2 HR Pas Mon-Sat 0800-1900
3073045,Street,,17616,Brooklyn,On Street,-74.0017290563531,40.6072624768265,2 HR Pas Mon-Sat 0730-1900
2053012,Street,,10935,Bronx,On Street,-73.8937297296023,40.846392802582,2 HR Pas Mon-Sat 0830-1900
3413067,Street,,16867,Brooklyn,On Street,-73.9781027371835,40.6119375060778,2 HR Pas Mon-Sat 0900-1900
3573025,Street,,13826,Brooklyn,On Street,-73.9402213983779,40.5910441905225,2 HR Pas Mon-Sat 0900-1900
3303034,Street,,13828,Brooklyn,On Street,-73.9195338228239,40.699164875985,2 HR Pas Mon-Sat 0900-1900
3383018,Street,,13827,Brooklyn,On Street,-73.8950209660632,40.6389302750642,2 HR Pas Mon-Sat 0800-1900
3163001,Street,,13509,Brooklyn,On Street,-73.950354219104,40.6573456113333,2 HR Pas Mon-Sat 0830-1900
3123150,Street,,18180,Brooklyn,On Street,-74.0057814361931,40.638777184773,2 HR Pas Mon-Sat 0900-1900
3149850,Street,,13515,Brooklyn,On Street,-73.9926868762328,40.662164422349,2 HR Pas Mon-Sat 0800-1900
4263017,Street,,15310,Queens,On Street,-73.8977702067874,40.7082005004681,2 HR Pas Mon-Sat 0830-1900
2013143,Street,,10936,Bronx,On Street,-73.8953523028548,40.8630802210243,2 HR Pas Mon-Sat 0830-1900
4323134,Street,,24670,Queens,On Street,-73.812162388223,40.7024396000438,2 HR Pas Mon-Sat 0900-1900
1403124,Street,,12081,Manhattan,On Street,-73.9893322752502,40.7682253933466,2HR Pas Mon-Sat 0900-1900
3543025,Street,,18183,Brooklyn,On Street,-73.9739273730164,40.5968413966097,2 HR Pas Mon-Sat 0830-1900
4152135,Street,,16858,Queens,On Street,-73.9538030064781,40.7438679646013,2 HR Pas Mon-Sat 0900-1900
3053050,Street,,13512,Brooklyn,On Street,-73.961082788179,40.6075588582917,2 HR Pas Mon-Sat 0830-1900
2013187,Street,,11606,Bronx,On Street,-73.9014085329923,40.8578694333967,2 HR Pas Mon-Sat 0800-1900
3091480,Street,,17216,Brooklyn,On Street,-74.0301899344596,40.616761055598,2 HR Pas Mon-Sat 0800-1900
1453283,Street,,12073,Manhattan,On Street,-73.9903376275544,40.7406673598117,3HR Com Mon-Sat 0700-1900
3179372,Street,,17619,Brooklyn,On Street,-73.9752912538411,40.6748235335319,2 HR Pas Mon-Sat 0800-1900
1413003,Street,,12074,Manhattan,On Street,-73.997934125741,40.7356715114047,2HR Pas Mon-Sat 0830-1900
3153004,Street,,13513,Brooklyn,On Street,-73.9670895706984,40.6322062321486,2 HR Pas Mon-Sat 0900-1900
2123008,Street,,10930,Bronx,On Street,-73.9219028018534,40.8360152088782,2 HR Pas Mon-Sat 0800-1900
3073049,Street,,17616,Brooklyn,On Street,-74.0012650066285,40.6084551246332,2 HR Pas Mon-Sat 0800-1900
4013100,Street,,16861,Queens,On Street,-73.9204206621536,40.7416607135768,2 HR Pas Mon-Sat 0830-1900
3303017,Street,,13828,Brooklyn,On Street,-73.922919626987,40.701682952028,2 HR Pas Mon-Sat 0900-1900
4173101,Street,,14785,Queens,On Street,-73.8629316875216,40.7309523817037,2 HR Pas Mon-Sat 0900-2200
3403087,Street,,13509,Brooklyn,On Street,-73.9508507266653,40.663483645655,2 HR Pas Mon-Fri 1000-1600 /2 HR Pas Sat 0800-1900
1403030,Street,,12081,Manhattan,On Street,-73.9828998923203,40.7677109079254,3HR Com Mon-Sat 0700-1900
1208019,Street,,12425,Manhattan,On Street,-73.9560247566669,40.775825008867,2HR Pas Mon-Sat 0900-1900
1453275,Street,,12073,Manhattan,On Street,-73.9896176130319,40.7394266602157,2HR Pas Mon-Sat 0830-1900
4413140,Street,,14784,Queens,On Street,-73.8806076532292,40.7406691346541,2 HR Pas Mon-Sat 0900-1900
1218198,Street,,12422,Manhattan,On Street,-73.9681108437333,40.8009248207981,2HR Pas Mon-Sat 0830-2200
1243011,Street,,12076,Manhattan,On Street,-73.9976543829383,40.7185254284922,2HR Pas Mon-Sat 1800-2200
3441574,Street,,17621,Brooklyn,On Street,-74.0063362069829,40.6283460774139,2 HR Pas Mon-Sat 0830-1900
1058363,Street,,13091,Manhattan,On Street,-73.9349968473509,40.8477585276835,2 HR Pas Mon-Sat 0800-1900
1143022,Street,,11724,Manhattan,On Street,-73.9952367267135,40.7305020609909,2HR Pas Mon-Sat 0800-1900
4053021,Street,,14786,Queens,On Street,-73.846525276429,40.7208556200968,3HR Pas Mon-Sat 0900-2200
1228459,Street,,13090,Manhattan,On Street,-73.9421813580479,40.8385889948925,2 HR Pas Mon-Sat 0900-1900
4063119,Street,,14190,Queens,On Street,-73.8296536753905,40.7563258369367,2 HR Pas Mon-Sat 0800-1900
1433250,Street,,12419,Manhattan,On Street,-73.9687593144395,40.7591224194177,1HR Com Mon-Fri 0700-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400
3043017,Street,,13510,Brooklyn,On Street,-73.9598373044241,40.655055565247,2 HR Pas Mon-Sat 0800-1900
5023049,Street,,10369,Staten Island,On Street,-74.0774821178753,40.6416840573706,2 HR Pas Mon-Sat 0800-1900
2303012,Street,,11271,Bronx,On Street,-73.8606814913209,40.8367930537875,2 HR Pas Mon-Sat 0830-1900
1323057,Street,,12077,Manhattan,On Street,-74.0073539186407,40.7276977291635,2HR Pas Mon-Sat 0900-1900
1453099,Street,,11724,Manhattan,On Street,-73.9890608074864,40.738063334105,3HR Com Mon-Sat 0800-1800
1473125,Street,,11724,Manhattan,On Street,-73.9890336211504,40.730945876127,2HR Pas Mon-Sat 0800-1900
4433015,Street,,14508,Queens,On Street,-73.7833756809406,40.7285929530977,2 HR Pas Mon-Sat 0900-1900
1133069,Street,,12073,Manhattan,On Street,-73.9771175849593,40.7361947298541,2HR Pas Mon-Sat 0800-1900
4072228,Street,,16860,Queens,On Street,-73.916942935409,40.7580763111977,2 HR Pas Mon-Sat 0830-1900
1068263,Street,,13098,Manhattan,On Street,-73.926416315748,40.863332919764,2 HR Pas Mon-Sat 0900-1900
4313007,Street,,24017,Queens,On Street,-73.8516197285261,40.6941726803621,2 HR Pas Mon-Sat 0900-1900
4303015,Street,,24337,Queens,On Street,-73.7362088310222,40.7184710987495,2 HR Pas Mon-Sat 0900-1900
1443504,Street,,12073,Manhattan,On Street,-73.9892945910255,40.7446639468944,3HR Com Mon-Fri 0800-1800
4063039,Street,,13832,Queens,On Street,-73.8176264415279,40.7652510580147,2 HR Pas Mon-Sat 0900-1900
1083033,Street,,12420,Manhattan,On Street,-73.982306559236,40.7765752569631,2HR Pas Mon-Sat 0830-2200
1023091,Street,,11723,Manhattan,On Street,-73.9853359847994,40.7191987671723,2HR Pas Mon-Sat 0900-1900
3283015,Street,,17613,Brooklyn,On Street,-73.9611833423688,40.7079031014926,2 HR Pas 0830-1900 Mon-Thur/ 4Hr Pas 0830-1900 Fri
4013120,Street,,14787,Queens,On Street,-73.9197690210835,40.7392847918529,2 HR Pas Mon-Sat 0900-1900
1133057,Street,,11724,Manhattan,On Street,-73.987437997733,40.7253947323533,2HR Pas Mon-Sat 0900-1900
1083052,Street,,12421,Manhattan,On Street,-73.9790124735214,40.7835312899381,2HR Pas Mon-Sat 0830-1900
2323213,Street,,11271,Bronx,On Street,-73.8645579639579,40.8454604967517,2 HR Pas Mon-Sat 0830-1900
1083080,Street,,12421,Manhattan,On Street,-73.9762911899935,40.7888179160287,2HR Pas Mon-Sat 0830-2200
1294854,Street,,12425,Manhattan,On Street,-73.949383637724,40.7730017252016,2HR Pas Mon-Sat 0830-1900
1043094,Street,,11724,Manhattan,On Street,-73.9866647614665,40.7301418809579,3HR Com Mon-Fri 1000-1400 /2HR Pas Mon-Fri 1900-2200 /2HR Pas Sat 0900-2200
3091499,Street,,17216,Brooklyn,On Street,-74.0233294812861,40.6275942636409,2 HR Pas Mon-Sat 0800-1900
3051315,Street,,18183,Brooklyn,On Street,-73.9660472475726,40.6060431699746,2 HR Pas Mon-Sat 0800-1900
2293023,Street,,11275,Bronx,On Street,-73.8310941350518,40.8892648934649,2 HR Pas Mon-Sat 0800-1900
4013042,Street,,16861,Queens,On Street,-73.9242471468958,40.7441709121297,2 HR Pas Mon-Sat 0900-1900
4173096,Street,,14785,Queens,On Street,-73.8606909763474,40.7307681580918,2 HR Pas Mon-Sat 0830-1900
3123096,Street,,18180,Brooklyn,On Street,-74.003287198457,40.6414174917509,2 HR Pas Mon-Sat 0830-1900
1043008,Street,,11724,Manhattan,On Street,-73.9836696630413,40.7339331446111,2HR Pas Mon-Sat 0830-2200
1228479,Street,,12428,Manhattan,On Street,-73.9489887552766,40.8287195520159,2 HR Pas Mon-Sat 0900-1900
1433717,Street,,12419,Manhattan,On Street,-73.9683864180243,40.7592752747383,3HR Com Mon-Fri 0700-1500 /3HR Com Sat 0700-1900
4423121,Street,,14507,Queens,On Street,-73.7870544220047,40.7404336040209,2 HR Pas Mon-Sat 0830-1900
3051320,Street,,18183,Brooklyn,On Street,-73.962411793459,40.6071076664592,2 HR Pas Mon-Sat 0830-1900
4413116,Street,,14784,Queens,On Street,-73.8707543840952,40.7423237224413,2 HR Pas Mon-Sat 0830-1900
1473008,Street,,11724,Manhattan,On Street,-73.9911997486367,40.7324449040636,3HR Com Mon-Fri 0700-1800 /2HR Pas Mon-Fri 1800-2200 /2HR Pas Sat 0800-2200
1443591,Street,,12074,Manhattan,On Street,-73.9950261103236,40.7439311723824,3HR Com Mon-Sat 0800-1800
1058356,Street,,13091,Manhattan,On Street,-73.9345011605239,40.8487808759563,2 HR Pas Mon-Sat 0930-1900
2293040,Street,,11607,Bronx,On Street,-73.8464399666482,40.8706705832192,2 HR Pas Mon-Sat 0800-1900
1403024,Street,,12081,Manhattan,On Street,-73.9840094671518,40.7671052966297,2HR Pas Mon-Sat 0830-1900
1023024,Street,,11723,Manhattan,On Street,-73.9907966526268,40.7194963780541,2HR Pas Mon-Sat 0900-1900
5043069,Street,,10370,Staten Island,On Street,-74.135327382279,40.6250998887026,2 HR Pas Mon-Sat 0900-1800
4413048,Street,,14784,Queens,On Street,-73.8768839692414,40.7376246616163,2 HR Pas Mon-Sat 0830-1900
3193051,Street,,17213,Brooklyn,On Street,-73.9434395192064,40.7083270774411,2 HR Pas Mon-Sat 0800-1900
3403092,Street,,13509,Brooklyn,On Street,-73.9508390061079,40.6690244109508,2 HR Pas Mon-Sat 0900-1900
3131525,Street,,16867,Brooklyn,On Street,-73.9822585275442,40.6133081845762,2 HR Pas Mon-Sat 0900-1900
2073053,Street,,11605,Bronx,On Street,-73.8808841557825,40.8796381214798,2 HR Pas Mon-Sat 0830-1900
3153075,Street,,13513,Brooklyn,On Street,-73.961379702567,40.6248157825866,2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri
1113051,Street,,12076,Manhattan,On Street,-74.0073903714597,40.715790576834,2HR Com Mon-Fri 0700-1400 / 2HR Pas Mon-Fri 1400-2200 / 2HR Pas Sat 0700-2200
4443040,Street,,24013,Queens,On Street,-73.8340037279649,40.6836689969107,2 HR Pas Mon-Sat 0900-1900
3249902,Street,,17619,Brooklyn,On Street,-73.9725644564805,40.6766893812275,2 HR Pas Mon-Sat 0830-1900
4063055,Street,,13832,Queens,On Street,-73.8335238965471,40.7623468371104,2 HR Pas Mon-Sat 0700-1900
4123007,Street,,14783,Queens,On Street,-73.8727748572565,40.7510155248915,2 HR Pas Mon-Sat 0900-1900
1443153,Street,,12078,Manhattan,On Street,-73.9833234029747,40.7495424776996,3HR Com Mon-Sat 0700-1900 /5HR Pas Mon-Sat 1900-2400
4181658,Street,,16862,Queens,On Street,-73.9141703786036,40.7753564150284,2 HR Pas Mon-Sat 0900-1900
4293014,Street,,24012,Queens,On Street,-73.8447760851369,40.6846808418903,2 HR Pas Mon-Sat 0900-1900
4152097,Street,,16858,Queens,On Street,-73.938057855576,40.7508008487816,2 HR Pas Mon-Sat 0900-1900
3123120,Street,,18180,Brooklyn,On Street,-74.0121960797151,40.6330527472484,2 HR Pas Mon-Sat 0800-2200
1023067,Street,,11723,Manhattan,On Street,-73.9878166158603,40.71909756174,2HR Pas Mon-Sat 0900-1900
4122309,Street,,14784,Queens,On Street,-73.8827001439551,40.7473456955124,2 HR Pas Mon-Sat 0800-1900
1043035,Street,,12078,Manhattan,On Street,-73.9787603105537,40.7406300969794,2HR Pas Mon-Sat 0830-2200
3163074,Street,,16866,Brooklyn,On Street,-73.9278888471506,40.6522067795821,2 HR Pas Mon-Sat 0830-1900
4433059,Street,,14509,Queens,On Street,-73.8099239283323,40.7198904829688,2 HR Pas Mon-Sat 0900-1900
3383076,Street,,13827,Brooklyn,On Street,-73.8948934797101,40.6472617591418,2 HR Pas Mon-Sat 0900-1900
3423054,Street,,17216,Brooklyn,On Street,-74.0307020713829,40.6241087248112,2 HR Pas Mon-Sat 0830-1900
3602935,Street,,17620,Brooklyn,On Street,-73.9752011395803,40.6320408594404,2 HR Pas Mon-Fri 0900-1900
4101295,Street,,20532,Queens,On Street,-73.8350243055945,40.5804926418898,2 HR Pas Mon-Sat 0900-2000
5053320,Street,,10695,Staten Island,On Street,-74.1512199489026,40.5504548218154,2 HR Pas Mon-Sat 0800-1700
3283025,Street,,17613,Brooklyn,On Street,-73.9579274608423,40.7038470532742,2 HR Pas Mon-Fri 0800-1600
4081917,Street,,24670,Queens,On Street,-73.8078131586766,40.7030429911876,2 HR Pas Mon-Sat 0830-1900
1243033,Street,,12076,Manhattan,On Street,-73.9982649557188,40.7159147120767,2HR Pas Mon-Sat 0730-2200
1083035,Street,,12420,Manhattan,On Street,-73.9815714089466,40.7760071939128,2HR Pas Mon-Sat 0900-1900
4181681,Street,,16862,Queens,On Street,-73.9086008604227,40.7750410918206,2 HR Pas Mon-Sat 0900-1900
4193052,Street,,14510,Queens,On Street,-73.8637338014825,40.7466395035055,2 HR Pas Mon-Sat 0900-1900
1443534,Street,,12073,Manhattan,On Street,-73.9899136932806,40.7441166036668,3HR Com Mon-Fri 0700-1900
3013557,Street,,16865,Brooklyn,On Street,-73.991267715645,40.693153133185,2 HR Pas Mon-Sat 0900-1900
4473119,Street,,16098,Queens,On Street,-73.7075937767283,40.7494557550368,2 HR Pas Mon-Sat 0900-1900
4361755,Street,,15310,Queens,On Street,-73.8816145522589,40.7019318407694,2 HR Pas Mon-Sat 0900-1900
3223034,Street,,18182,Brooklyn,On Street,-73.9539639471832,40.7288251214234,2 HR Pas Mon-Sat 0900-1900
3063163,Street,,13512,Brooklyn,On Street,-73.9456783947397,40.5997370281653,2 HR Pas Mon-Sat 0900-1900
3423062,Street,,17216,Brooklyn,On Street,-74.0278631199597,40.6310807848618,2 HR Pas Mon-Sat 0830-1900
4152133,Street,,16858,Queens,On Street,-73.9533914055604,40.7450967906442,2 HR Pas Mon-Sat 0900-1900
3493009,Street,,13511,Brooklyn,On Street,-73.9987369945833,40.620285605494,2 HR Pas Mon-Sat 0900-1900
5063011,Street,,10700,Staten Island,On Street,-74.1213159729703,40.6129243283114,2 HR Pas Mon-Sat 0800-1900
3313023,Street,,13513,Brooklyn,On Street,-73.9563388816702,40.6186371940253,2 HR Pas Mon-Fri 0900-1900
1503034,Street,,12424,Manhattan,On Street,-73.9550954095927,40.8121956629591,2 HR Pas Mon-Sat 0830-1900
2243026,Street,,11272,Bronx,On Street,-73.9106290727285,40.8857276096211,2 HR Pas Mon-Sat 0830-1900
3543074,Street,,18183,Brooklyn,On Street,-73.9737435190065,40.5925731820732,2 HR Pas Mon-Sat 0830-1900
4101303,Street,,20532,Queens,On Street,-73.8491211519608,40.578039290177,2 HR Pas Mon-Sat 0800-1900
1443177,Street,,12078,Manhattan,On Street,-73.9836011324126,40.7488516610119,3HR Com Mon-Sat 0700-1900 /5HR Pas Mon-Sat 1900-2400
4333140,Street,,14197,Queens,On Street,-73.73146164472,40.7600475356995,2 HR Pas Mon-Sat 0900-1900
2053030,Street,,10935,Bronx,On Street,-73.8899968136461,40.8451016386513,2 HR Pas Mon-Sat 0900-1900
1208055,Street,,12426,Manhattan,On Street,-73.9440171378074,40.7926657293265,2 HR Pas Mon-Sat 0800-1900
1208018,Street,,10092,Manhattan,On Street,-73.956300600219,40.7754495438574,3HR Com Mon-Fri 0900-1900 /2HR Pas Sat 0900-1900
1473075,Street,,11724,Manhattan,On Street,-73.9941419014402,40.7292663714383,2HR Pas Mon-Sat 0800-1800
3313021,Street,,13513,Brooklyn,On Street,-73.9562646276764,40.6182180535538,2 HR Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri
2293015,Street,,11607,Bronx,On Street,-73.8381975040473,40.8800714428227,2 HR Pas Mon-Sat 0730-1900
1228438,Street,,12428,Manhattan,On Street,-73.9482073387272,40.8255803453054,2 HR Pas Mon-Sat 0830-1900
1083040,Street,,12420,Manhattan,On Street,-73.9817606612419,40.7745414749867,2HR Pas Mon-Sat 0800-1900
1473094,Street,,12075,Manhattan,On Street,-73.9972109702431,40.7239479630556,2HR Pas Mon-Sat 0800-1800
1083100,Street,,12421,Manhattan,On Street,-73.980223155267,40.7830086566592,2HR Pas Mon-Sat 0900-1900
2131169,Street,,10936,Bronx,On Street,-73.8840590516636,40.8540949530569,2 HR Pas Mon-Sat 0800-1900
1273049,Street,,12426,Manhattan,On Street,-73.9515654726587,40.7882093262333,2HR Pas Mon-Sat 0830-1900
4323142,Street,,24670,Queens,On Street,-73.814635486242,40.7031964037982,2 HR Pas Mon-Sat 0800-1900
3373014,Street,,17614,Brooklyn,On Street,-73.9219491580339,40.6640131336346,2 HR Pas Mon-Sat 0930-1900
3093015,Street,,17216,Brooklyn,On Street,-74.0335859775156,40.6130538572938,2 HR Pas Mon-Sat 0930-1900
2063005,Street,,11271,Bronx,On Street,-73.8518718057486,40.8333437102095,2 HR Pas Mon-Sat 0900-1900
1374997,Street,,13098,Manhattan,On Street,-73.9308804091827,40.8533846806476,2 HR Pas Mon-Sat 0800-1900
4413050,Street,,14784,Queens,On Street,-73.8732194729182,40.7360352323132,2 HR Pas Mon-Sat 0900-2200
1289735,Street,,12426,Manhattan,On Street,-73.9421031285665,40.7980652309805,2 HR Pas Mon-Sat 0830-1900
2123018,Street,,10930,Bronx,On Street,-73.921603299679,40.839218693035,2 HR Pas Mon-Sat 0900-1900
3083022,Street,,13826,Brooklyn,On Street,-73.9597201081824,40.5776656772818,2 HR Pas Mon-Sat 0830-1900
4233169,Street,,16863,Queens,On Street,-73.9237563510261,40.7641303814104,2 HR Pas Mon-Sat 0900-1900
1283023,Street,,12423,Manhattan,On Street,-73.94893050146,40.8017995815392,2 HR Pas Mon-Sat 0830-1900
4463030,Street,,24014,Queens,On Street,-73.8353781953255,40.6980444119905,2 HR Pas Mon-Sat 0800-1900
1389718,Street,,12424,Manhattan,On Street,-73.9619327925138,40.8057875008336,2 HR Pas Mon-Sat 0830-1900
3063022,Street,,13826,Brooklyn,On Street,-73.9604966755259,40.5875742217852,2 HR Pas Mon-Sat 0800-1900
4181643,Street,,16862,Queens,On Street,-73.9132693545694,40.7741400782538,2 HR Pas Mon-Sat 0830-1900
2063035,Street,,11270,Bronx,On Street,-73.8459676802822,40.8375252071278,2 HR Pas Mon-Sat 0800-1900
5023058,Street,,10369,Staten Island,On Street,-74.0796284733248,40.6379158376025,2 HR Pas Mon-Sat 0800-1600
3013027,Street,,17619,Brooklyn,On Street,-73.9854024829488,40.6872461589523,2 HR Pas Mon-Sat 0900-1900
3423022,Street,,17216,Brooklyn,On Street,-74.0281016163672,40.6309052660059,2 HR Pas Mon-Sat 0800-1900
1403084,Street,,12081,Manhattan,On Street,-73.9881102032914,40.7690188469469,2HR Pas Mon-Sat 0900-1900
2063003,Street,,11271,Bronx,On Street,-73.8523950080931,40.8342178318953,2 HR Pas Mon-Sat 0830-1900
1053002,Street,,13090,Manhattan,On Street,-73.9395953202284,40.8415824972781,2 HR Pas Mon-Sat 0800-1900
4152072,Street,,16858,Queens,On Street,-73.9431165579732,40.7464756777528,2 HR Pas Mon-Sat 0900-1900
2043021,Street,,10930,Bronx,On Street,-73.914638355198,40.8391985717631,2 HR Pas Mon-Sat 0800-1900
2073039,Street,,11605,Bronx,On Street,-73.883133457422,40.8812118592475,2 HR Pas Mon-Sat 0800-1900
1043022,Street,,12078,Manhattan,On Street,-73.9772118207646,40.743154159048,3HR Com Mon-Fri 1000-1400 /2HR Pas Mon-Fri 1900-2200 /2HR Pas Sat 0900-2200
3063107,Street,,18183,Brooklyn,On Street,-73.9601618222875,40.5980363417634,2 HR Pas Mon-Sat 0900-1900
4293081,Street,,24015,Queens,On Street,-73.8213490116847,40.6875598492385,2 HR Pas Mon-Sat 0900-1900
